id|run|machine|start_time|end_time|data_block|wal_block|wal_segment|scale|mode|tps|time|wal_bytes|cpu_total_time|cpu_user_time|cpu_nice_time|cpu_system_time|cpu_iowait_time|cpu_steal_time|cpu_idle_time|dev_tps|dev_kbps|dev_rkbps|dev_wkbps|dev_dkbps|dev_areqsz|dev_aqusz|dev_await|dev_util|io_tps|io_rtps|io_wtps|io_dtps|io_bps|io_breadps|io_bwrtpns|io_bdscdps|mem_kbmemfree|mem_kbavail|mem_kbmemused|mem_memused_pct|mem_kbbuffers|mem_kbcached|mem_kbcommit|mem_commit_pct|mem_kbactive|mem_kbinact|mem_kbdirty|wal_diff|seconds|checkpoints_all|checkpoints_timed|checkpoints_req|checkpoint_write_time|checkpoint_sync_time|buffers_all|buffers_checkpoint|buffers_clean|maxwritten_clean|buffers_backend|buffers_backend_fsync|buffers_alloc|xact_commit|xact_rollback|blks_read|blks_hit|blks_hit_ratio|tup_returned|tup_fetched|tup_inserted|tup_updated|tup_deleted|conflicts|temp_files|temp_bytes|deadlocks|checksum_failures|checksum_last_failure|blk_read_time|blk_write_time|session_time|active_time|idle_in_transaction_time|sessions|sessions_abandoned|sessions_fatal|sessions_killed|cpu_count|dev_count|io_count|mem_count|bgw_count|db_count
1453|20220427-fpw|i5|1650936077|1650936977|8|64|16|1000|ro|49838.21|900.0669|14184|79|42|0|37|21|0|1|56641|542978|542705|273|0|10|12|0|100|57024|57005|20|0|1101230|1100180|1050|0|75462|6538381|210549|3|174|7533958|1217757|15|3488888|4123817|270|14184|899.1030850410461|1|1|0|1506|26|67362|15|317|2|67030|0|77635226|44798184|0|77623102|146761533|65.4062311352111966|45065545|44985397|0|0|0|0|0|0|0|||0|0|14394553.09|11202778.015999999|0|1785|0|0|0|180|180|180|180|881|881
1454|20220427-fpw|i5|1650937037|1650937938|8|64|16|1000|ro|49187.58|900.0619|0|77|41|0|36|22|0|1|56048|537514|537513|1|0|10|12|0|100|56416|56415|1|0|1089861|1089838|23|0|72376|6536580|212220|3|172|7531787|1217637|15|3501821|4108656|99|0|899.7241141796112|2|2|0|0|0|0|0|0|0|0|0|76662328|44238231|0|76633054|144944274|65.4147584991186463|44444696|44422994|0|0|0|0|0|0|0|||0|0|14402516.389999999|11263935.075|0|1780|0|0|0|180|180|180|180|882|882
1455|20220427-fpw|i5|1650937998|1650938898|8|64|16|1000|ro|49816.125|900.808|0|79|42|0|37|21|0|1|56801|544629|544629|0|0|10|12|0|100|57173|57172|1|0|1104297|1104257|40|0|72114|6533539|215414|3|172|7522989|1217426|15|3497474|4104077|361|0|900.1827630996704|1|1|0|0|0|0|0|0|0|0|0|77674776|44838943|0|77673400|146907488|65.4140649760009854|45045408|45023706|0|0|0|0|0|0|0|||0|0|14414157.657999996|11206108.847999997|0|1780|0|0|0|180|180|180|180|882|882
1456|20220427-fpw|i5|1650938958|1650940759|8|64|16|1000|rw|4402.827|1800.0531|37793177000|27|15|0|12|28|0|46|11337|149210|51462|97748|0|14|9|1|100|15114|5908|9207|0|317786|104223|213563|0|72496|6531143|218018|3|172|7503928|1219406|15|2815959|4768110|358914|37787890432|1799.8642961978912|3|3|0|1078266|1325|9368435|3067|873810|8737|8491558|0|13859092|7929973|0|14218156|103882158|87.9609498752052429|18026766|16230497|7922702|7922810|0|0|0|0|0|||0|0|28818599.445000008|27215916.856|918399.008|3548|0|0|0|360|360|360|360|1766|1766
1457|20220427-fpw|i5|1650940819|1650942619|8|64|16|1000|rw|5167.673|1800.0742|38110295760|30|17|0|13|28|0|42|12399|162853|60434|102419|0|14|8|1|100|16812|6875|9937|0|336688|122444|214244|0|71669|6531617|217392|3|172|7490823|1219327|15|2850506|4720057|364185|38110295760|1800.2124481201172|3|3|0|1619054|1656|9395221|3850|883490|8832|8507881|0|16307865|9309130|0|16584333|106228938|86.4963021789396034|19180057|18983755|9301877|9301923|0|0|0|0|0|||0|0|28826858.179999992|27020936.975|1021908.3740000001|3553|0|0|0|360|360|360|360|1766|1766
1458|20220427-fpw|i5|1650942679|1650944479|8|64|16|1000|rw|5187.4146|1800.2664|37771562040|30|17|0|13|28|0|42|12355|162253|60178|102075|0|14|8|1|100|16791|6848|9943|0|336289|122069|214220|0|72035|6531690|217354|3|172|7488113|1219436|15|2852822|4715047|369545|37771562040|1800.1688158512115|3|3|0|1618689|1731|9402998|3055|883701|8837|8516242|0|16356873|9344701|0|16560083|106508208|86.5439888167456555|19223217|19053218|9337466|9337494|0|0|0|0|0|||0|0|28826836.474000007|27013622.240999997|1023396.0650000002|3548|0|0|0|360|360|360|360|1766|1766
1459|20220427-fpw|i5|1650944667|1650945567|32|4|16|50|ro|124944.59|900.0573|3992|100|76|0|24|0|0|0|2|337|0|337|0|15|0|369|0|4|0|4|0|1519|1|1518|0|4936670|6844361|212842|3|220|2695688|1196184|15|864432|1911352|136|3992|899.4088549613953|1|1|0|59297|8|7666|592|0|0|7074|0|23361|112347081|0|23355|449665169|99.9948064051552270|112585241|112507419|0|0|0|0|0|0|0|||0|0|14412642.85|1259560.2079999999|0|1669|0|0|0|180|180|180|180|823|823
1460|20220427-fpw|i5|1650945627|1650946527|32|4|16|50|ro|125014.586|900.0439|0|100|76|0|24|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|8|1|7|0|4934255|6844331|212989|3|220|2698112|1196253|15|1620189|1158065|100|0|899.3212361335754|2|2|0|0|0|0|0|0|0|0|0|0|112409015|0|0|449931748|100.0000000000000000|112587536|112566900|0|0|0|0|0|0|0|||0|0|14412262.368999999|1257659.8709999998|0|1664|0|0|0|180|180|180|180|824|824
1461|20220427-fpw|i5|1650946587|1650947489|32|4|16|50|ro|123966.36|901.7746|0|100|77|0|23|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|88|0|88|0|4913962|6844527|212748|3|220|2718624|1196267|15|1620208|1178587|705|0|899.9035038948059|1|1|0|0|0|0|0|0|0|0|0|0|111530168|0|0|446416716|100.0000000000000000|111708881|111688243|0|0|0|0|0|0|0|||0|0|14420975.842|1269252.559|0|1666|0|0|0|180|180|180|180|825|825
1462|20220427-fpw|i5|1650947549|1650949349|32|4|16|50|rw|18798.44|1800.0438|11159002184|86|60|0|26|3|0|12|3851|24723|192|24531|0|7|0|0|100|26863|5|26858|0|55817|403|55414|0|964406|6573751|220169|3|219|6661018|1198404|15|2305400|4437527|21308|11155651632|1799.332713842392|2|2|0|1079555|27|153825|48525|50559|163|54741|0|55152|33844849|0|251045|375816533|99.9332447106089002|68504910|68035184|33837532|33837744|0|0|0|0|0|||0|0|28828355.691000007|17460948.353|8136146.979|3543|0|0|0|360|360|360|360|1760|1761
1463|20220427-fpw|i5|1650949409|1650951209|32|4|16|50|rw|18761.33|1800.0493|11720335184|86|60|0|26|3|0|12|3878|23715|537|23178|0|7|0|0|100|27004|18|26986|0|52117|1202|50915|0|70208|6555019|220181|3|211|7554693|1198234|15|3295498|4341091|22490|11717953248|1799.517184972763|3|3|0|1619349|73|206755|70567|55772|109|80416|0|53931|33767125|0|265565|373292386|99.9289092899002436|67974764|67874813|33759850|33760008|0|0|0|0|0|||0|0|28819568.099000007|17341340.743|8250789.936999999|3536|0|0|0|360|360|360|360|1760|1760
1464|20220427-fpw|i5|1650951269|1650953070|32|4|16|50|rw|18659.426|1800.6487|10959926856|86|60|0|26|3|0|11|3892|23834|871|22963|0|6|0|0|100|27063|24|27039|0|52899|2250|50649|0|70463|6555109|220136|3|196|7550909|1198361|15|3639008|3993911|21128|10958414776|1799.6917400360107|3|3|0|1619186|93|220059|69315|55582|63|95162|0|53724|33583907|0|204567|371145628|99.9449126450573158|67590512|67507650|33576640|33576780|0|0|0|0|0|||0|0|28819871.766000003|17209058.406000003|8343714.914000001|3536|0|0|0|360|360|360|360|1760|1760
1465|20220427-fpw|i5|1650953161|1650954061|32|4|16|250|ro|85660.37|900.05145|864|99|63|0|36|0|0|1|16|1423|554|869|0|3|0|0|0|23|13|10|0|4582|1190|3392|0|179277|6554939|219975|3|212|7444045|1196272|15|4838997|2685288|531|864|899.1949379444122|1|1|0|1|36|5109|0|238|1|4871|0|79466840|76987541|0|79425571|228818796|74.2329205321698547|77223912|77144664|0|0|0|0|0|0|0|||0|0|14415029.874|3163592.313|0|1635|0|0|0|181|181|181|181|806|806
1466|20220427-fpw|i5|1650954121|1650955021|32|4|16|250|ro|85594.75|900.04285|0|99|63|0|36|0|0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|8|1|7|0|172182|6547869|222841|3|212|7448151|1195586|15|4855595|2672537|99|0|899.1642689704895|2|2|0|0|0|0|0|0|0|0|0|79376001|76928432|0|79337375|228665633|74.2413635778518111|77103697|77082897|0|0|0|0|0|0|0|||0|0|14414808.274999999|3154374.845|0|1628|0|0|0|181|181|181|181|806|806
1467|20220427-fpw|i5|1650955081|1650955982|32|4|16|250|ro|85411.305|901.2611|0|100|64|0|36|0|0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|64|1|63|0|158170|6548522|222414|3|212|7462876|1195942|15|4856294|2686696|515|0|899.8139581680298|1|1|0|0|0|0|0|0|0|0|0|79281070|76849739|0|79277390|228411202|74.2345371062700953|77025196|77004394|0|0|0|0|0|0|0|||0|0|14430047.719999999|2926217.6040000003|0|1630|0|0|0|181|181|181|181|807|807
1468|20220427-fpw|i5|1650956042|1650957842|32|4|16|250|rw|12033.028|1800.0709|17468795848|63|38|0|25|8|0|29|9620|324242|21|324221|0|34|48|5|100|25004|1|25003|0|680068|47|680021|0|70585|6550271|224616|3|141|7542306|1198582|15|5403994|2220218|522083|17369867712|1799.4937069416046|3|3|0|1079353|1087|18719659|299|881259|8812|17838101|0|22392032|21660172|0|22822889|221041928|90.6411719079591543|44562797|43659101|21652913|21653037|0|0|0|0|0|||0|0|28815329.709|20671531.487999998|5912252.077|3538|0|0|0|360|360|360|360|1761|1761
1469|20220427-fpw|i5|1650957902|1650959703|32|4|16|250|rw|11903.507|1800.0378|20796638480|63|39|0|24|8|0|29|9499|320275|1846|318429|0|34|47|5|100|24704|63|24641|0|670150|3816|666334|0|71649|6551448|223684|3|94|7536370|1198237|15|5659760|1958288|525957|20796606688|1799.9738190174103|3|3|0|1619405|1398|18411574|437|883180|8831|17527957|0|22251845|21427686|0|22648761|216139441|90.5151256174708330|43711136|43189671|21420451|21420519|0|0|0|0|0|||0|0|28822657.240999997|20687769.288000003|5919214.818|3538|0|0|0|360|360|360|360|1761|1761
1470|20220427-fpw|i5|1650959763|1650961563|32|4|16|250|rw|12110.225|1800.472|17014715320|64|39|0|25|8|0|28|9524|319126|1713|317413|0|34|46|5|100|25076|54|25022|0|667689|3604|664085|0|71549|6551393|223596|3|92|7533788|1198347|15|5664648|1950875|534962|17013933616|1799.8462579250336|3|3|0|1618553|1596|18470956|390|883000|8830|17587566|0|22593989|21801527|0|22915345|218915796|90.5242373230997574|44240751|43936186|21794300|21794352|0|0|0|0|0|||0|0|28825027.963|20559780.002000004|6027863.562999999|3538|0|0|0|360|360|360|360|1761|1761
1471|20220427-fpw|i5|1650961774|1650962675|32|4|16|1000|ro|21219.53|900.0616|824|49|21|0|28|50|0|1|26588|998729|998088|641|0|38|23|1|100|28722|28700|22|0|2186664|2184403|2261|0|74662|6559091|215575|3|154|7515843|1196219|15|3063265|4532525|172|824|900.0684480667114|1|1|0|703|117|3788|7|206|1|3575|0|33053831|19101611|0|33050438|43676980|56.9248661541041300|19353146|19272997|0|0|0|0|0|0|0|||0|0|14414810.059|13646776.331999999|0|1786|0|0|0|180|180|180|180|881|881
1472|20220427-fpw|i5|1650962735|1650963635|32|4|16|1000|ro|21145.39|900.05597|0|49|21|0|28|50|0|1|26617|997696|997696|0|0|37|23|1|100|28727|28726|1|0|2183234|2183227|7|0|71972|6559263|215481|3|152|7518513|1196173|15|3073360|4525088|99|0|900.0913939476013|2|2|0|0|0|0|0|0|0|0|0|32938067|19034694|0|32935443|43519765|56.9219104079868568|19225381|19203677|0|0|0|0|0|0|0|||0|0|14414740.341000002|13654759.783|0|1781|0|0|0|180|180|180|180|881|881
1473|20220427-fpw|i5|1650963695|1650964595|32|4|16|1000|ro|21127.758|900.4087|0|49|21|0|28|50|0|1|26575|996211|996211|0|0|37|23|1|100|28682|28681|1|0|2180035|2180014|21|0|72018|6559375|215467|3|152|7518743|1196183|15|3071608|4527068|207|0|900.06316614151|1|1|0|0|0|0|0|0|0|0|0|32910482|19018651|0|32908398|43482187|56.9208718587506562|19209066|19187366|0|0|0|0|0|0|0|||0|0|14414701.097|13636082.191|0|1778|0|0|0|180|180|180|180|881|881
1474|20220427-fpw|i5|1650964655|1650966455|32|4|16|1000|rw|3936.2175|1800.073|45290541840|28|14|0|14|33|0|39|10114|360125|199413|160712|0|36|23|2|99|14597|5891|8706|0|782512|439037|343475|0|71093|6556454|217899|3|152|7490625|1198462|15|2734380|4837650|368932|45243163248|1799.330659866333|2|2|0|1079004|1257|7621409|282|852417|8524|6768710|0|12281539|7088129|0|12360008|71766962|85.3079125517060700|15417816|14514025|7080867|7080963|0|0|0|0|0|||0|0|28809081.342999995|27215567.091|914887.487|3546|0|0|0|360|360|360|360|1765|1765
1475|20220427-fpw|i5|1650966515|1650968315|32|4|16|1000|rw|4367.699|1800.0481|49492762192|31|16|0|15|32|0|37|10971|384641|224851|159790|0|35|22|2|99|15892|6627|9264|0|832211|496023|336188|0|68541|6556847|217891|3|152|7475845|1198442|15|2703298|4854192|354012|49474349792|1799.6540648937225|3|3|0|1619461|1532|7862916|432|857445|8572|7005039|0|13653832|7868096|0|13809647|74587345|84.3776957930876200|16320330|16069243|7860858|7860904|0|0|0|0|0|||0|0|28815980.492|27046412.19399999|1018593.979|3546|0|0|0|360|360|360|360|1765|1765
1476|20220427-fpw|i5|1650968375|1650970176|32|4|16|1000|rw|4338.415|1800.2323|49697913752|31|16|0|15|32|0|37|10974|384396|222531|161865|0|35|23|2|99|15874|6578|9296|0|830726|490431|340295|0|68869|6557213|217551|3|152|7472733|1198214|15|2696799|4857379|360737|49675425712|1799.5913000106812|3|3|0|1618027|1044|7953544|363|857151|8570|7096030|0|13574518|7813820|0|13724734|74765094|84.4900433075765499|16338662|15959494|7806591|7806619|0|0|0|0|0|||0|0|28817163.15900001|27048114.027999997|1015722.183|3546|0|0|0|361|361|361|361|1765|1765
1477|20220427-fpw|i5|1650970364|1650971264|16|16|16|50|ro|123801.625|900.05316|13200|99|76|0|23|0|0|0|3|647|0|647|0|14|0|1|0|8|0|7|0|2939|2|2937|0|4932215|6826569|213417|3|200|2693535|1211602|15|874705|1897745|2804|13200|898.8476729393005|1|1|0|112472|8|15900|1124|0|0|14776|0|46797|111256984|0|46783|445290718|99.9894949336413508|111495144|111417322|0|0|0|0|0|0|0|||0|0|14404512.110000001|1257232.0620000002|0|1669|0|0|0|180|180|180|180|823|823
1478|20220427-fpw|i5|1650971324|1650972225|16|16|16|50|ro|123570|900.0404|0|100|76|0|24|0|0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|6|0|6|0|4929464|6826193|213818|3|200|2695996|1210691|15|1638346|1136641|100|0|899.941596031189|2|2|0|0|0|0|0|0|0|0|0|0|111172344|0|0|444994403|100.0000000000000000|111351249|111330609|0|0|0|0|0|0|0|||0|0|14421059.778|1240073.912|0|1668|0|0|0|180|180|180|180|826|826
1479|20220427-fpw|i5|1650972285|1650973186|16|16|16|50|ro|124101.664|901.77716|0|99|76|0|23|0|0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|88|0|88|0|4910652|6827824|212014|3|200|2716462|1210438|15|1638358|1157012|750|0|900.3338289260864|1|1|0|0|0|0|0|0|0|0|0|0|111694522|0|0|447082749|100.0000000000000000|111873235|111852597|0|0|0|0|0|0|0|||0|0|14426624.533|1242209.3229999999|0|1666|0|0|0|181|181|181|181|825|825
1480|20220427-fpw|i5|1650973246|1650975046|16|16|16|50|rw|18769.842|1800.0524|11163613488|79|54|0|25|3|0|18|3098|57486|181|57305|0|19|1|0|99|21657|10|21647|0|123411|363|123048|0|971429|6554780|221003|3|198|6646972|1212869|15|2251389|4476128|19721|11054810592|1798.909502029419|2|2|0|1078919|29|307973|95127|105072|939|107774|0|110201|33772973|0|345300|375562589|99.9081423907014625|68320643|67891127|33765659|33765871|0|0|0|0|0|||0|0|28805862.478|19509606.19|6352441.046|3542|0|0|0|361|361|361|361|1763|1763
1481|20220427-fpw|i5|1650975106|1650976907|16|16|16|50|rw|18803.629|1800.0541|11595334976|79|54|0|25|3|0|18|3129|56530|468|56062|0|18|1|0|100|21775|30|21745|0|119683|986|118697|0|66729|6534337|221530|3|193|7551199|1213561|15|3007917|4624547|21256|11595334976|1800.1702659130096|3|3|0|1619195|84|411384|138646|112157|898|160581|0|108409|33853992|0|345418|375084220|99.9079939447934582|68157941|68050160|33846690|33846848|0|0|0|0|0|||0|0|28827192.443000004|19446499.47|6417150.867|3549|0|0|0|361|361|361|361|1764|1764
1482|20220427-fpw|i5|1650976967|1650978767|16|16|16|50|rw|18723.54|1800.6401|10925626208|79|54|0|25|3|0|18|3133|56591|669|55922|0|18|1|0|100|21798|30|21768|0|120378|1746|118632|0|66431|6534191|221532|3|177|7548901|1213439|15|3316639|4313530|23322|10925626208|1800.2161757946014|3|3|0|1619249|48|439817|138492|109901|907|191424|0|107703|33709777|0|300232|373247426|99.9196268552164233|67858765|67760134|33702494|33702634|0|0|0|0|0|||0|0|28827242.667999998|19401225.527999997|6448218.5309999995|3544|0|0|0|360|360|360|360|1764|1764
1483|20220427-fpw|i5|1650978858|1650979758|16|16|16|250|ro|97245.68|900.06335|16424|100|69|0|31|0|0|0|31|1359|771|588|0|2|0|0|0|38|29|9|0|3846|1638|2208|0|297228|6529187|226602|3|192|7314176|1210715|15|4884370|2508851|627|16424|898.8631081581116|1|1|0|2|31|13423|0|323|2|13100|0|90501285|87395000|0|90480455|259404811|74.1399642132972813|87632331|87553073|0|0|0|0|0|0|0|||0|0|14410284.269|2001342.812|0|1645|0|0|0|180|180|180|180|811|811
1484|20220427-fpw|i5|1650979818|1650980719|16|16|16|250|ro|97016.92|900.0467|0|100|69|0|31|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|8|1|7|0|309548|6524856|226969|3|192|7301631|1210830|15|4895086|2485661|101|0|899.3879151344299|2|2|0|0|0|0|0|0|0|0|0|90321658|87238181|0|90296382|258956245|74.1458259668294492|87414598|87393786|0|0|0|0|0|0|0|||0|0|14417639.516|1955189.037|0|1640|0|0|0|180|180|180|180|812|812
1485|20220427-fpw|i5|1650980779|1650981680|16|16|16|250|ro|96667.76|901.4427|0|99|69|0|30|0|0|0|0|0|0|0|0|1|0|0|0|1|0|1|0|69|0|69|0|296195|6523706|224041|3|192|7317970|1210707|15|4895454|2501550|560|0|900.8711218833923|1|1|0|0|0|0|0|0|0|0|0|90075152|87004385|0|90065643|258251800|74.1426549803881053|87180802|87159990|0|0|0|0|0|0|0|||0|0|14431668.305|1768838.4160000002|0|1640|0|0|0|180|180|180|180|812|812
1486|20220427-fpw|i5|1650981740|1650983540|16|16|16|250|rw|14194.747|1800.0706|18336700360|67|42|0|25|6|0|27|10968|231746|74|231672|0|22|27|2|100|25709|5|25704|0|481219|156|481063|0|67286|6532593|223134|3|110|7541310|1213150|15|5473489|2148267|497876|18282550752|1799.0109250545502|2|2|0|1079825|1109|22178295|570|887622|8876|21290103|0|26530336|25540372|0|27190231|260274382|90.5413641295737504|52381155|51420359|25533105|25533237|0|0|0|0|0|||0|0|28807391.088999994|21036499.052|5380635.910999999|3540|0|0|0|360|360|360|360|1762|1762
1487|20220427-fpw|i5|1650983600|1650985400|16|16|16|250|rw|14200.167|1800.046|21326670488|67|42|0|25|6|0|27|11053|232254|1160|231094|0|21|26|2|100|25841|74|25767|0|480015|2514|477501|0|66730|6533387|222449|3|92|7535626|1213146|15|5485988|2130287|490500|21319916944|1799.24799990654|3|3|0|1618449|1570|22023480|957|889903|8896|21132620|0|26635298|25554249|0|27073215|257641238|90.4910991645373198|52005011|51442737|25547010|25547078|0|0|0|0|0|||0|0|28813501.353|21021268.094|5397687.422000001|3540|0|0|0|360|360|360|360|1762|1762
1488|20220427-fpw|i5|1650985460|1650987261|16|16|16|250|rw|14382.79|1800.524|17388101648|67|42|0|25|6|0|26|10976|230059|1171|228888|0|21|26|2|100|26019|59|25960|0|475421|2617|472804|0|67117|6533077|222796|3|92|7531885|1213097|15|5409176|2203414|486448|17385232744|1799.3858561515808|3|3|0|1618459|1630|21977443|722|890092|8900|21086629|0|26900985|25891058|0|27259754|259691639|90.5002189691408816|52363375|52115362|25883829|25883879|0|0|0|0|0|||0|0|28814771.373999998|20862746.505999997|5517461.981000001|3540|0|0|0|361|361|361|361|1762|1762
1489|20220427-fpw|i5|1650987457|1650988357|16|16|16|1000|ro|35175.6|900.0442|2288|66|32|0|34|34|0|0|44759|883839|883674|165|0|20|21|0|100|45702|45683|19|0|1840187|1839547|640|0|67990|6540198|214964|3|161|7518040|1210697|15|3140733|4456058|174|2288|899.5659239292145|1|1|0|1003|94|20506|10|391|2|20105|0|54774598|31641889|0|54768514|72129335|56.8404709523484515|31893026|31812882|0|0|0|0|0|0|0|||0|0|14406167.729999999|12918115.219999999|0|1781|0|0|0|180|180|180|180|879|879
1490|20220427-fpw|i5|1650988417|1650989317|16|16|16|1000|ro|35080.65|900.04913|0|66|32|0|34|33|0|1|44862|884107|884107|0|0|20|21|0|100|45792|45792|1|0|1840982|1840975|7|0|68303|6540295|214993|3|160|7517622|1210688|15|3143551|4452818|100|0|899.9097769260406|2|2|0|0|0|0|0|0|0|0|0|54650205|31563806|0|54635807|71943844|56.8368165274843426|31753837|31732141|0|0|0|0|0|0|0|||0|0|14409452.554999998|12889779.775|0|1774|0|0|0|180|180|180|180|879|879
1491|20220427-fpw|i5|1650989377|1650990278|16|16|16|1000|ro|35098.938|900.60767|0|66|32|0|34|34|0|0|44917|884968|884968|0|0|20|21|0|100|45849|45848|1|0|1842873|1842843|30|0|67731|6539368|216128|3|160|7517223|1211887|15|3144520|4452385|287|0|899.7382009029388|1|1|0|0|0|0|0|0|0|0|0|54668136|31571647|0|54651393|71959622|56.8351987384351985|31761678|31739982|0|0|0|0|0|0|0|||0|0|14405743.492000002|12901357.138000004|0|1774|0|0|0|180|180|180|180|879|879
1492|20220427-fpw|i5|1650990338|1650992138|16|16|16|1000|rw|4269.973|1800.0464|42538595352|27|15|0|12|30|0|43|11153|222506|116982|105524|0|20|15|1|100|15151|6315|8836|0|473314|244601|228713|0|69349|6536083|219318|3|160|7490824|1214208|15|2694123|4877622|359655|42536113528|1799.372545003891|2|2|0|1079212|1523|8220599|789|866617|8666|7353193|0|13344658|7688075|0|13541079|77890776|85.1899767318512787|16631352|15714736|7680811|7680919|0|0|0|0|0|||0|0|28812020.527999997|27176712.166999996|949519.493|3546|0|0|0|360|360|360|360|1765|1765
1493|20220427-fpw|i5|1650992198|1650993998|16|16|16|1000|rw|5023.4033|1800.0747|44713238672|31|17|0|14|29|0|40|12731|250923|139153|111770|0|20|15|1|100|17445|7454|9991|0|521229|291199|230030|0|72066|6537305|218343|3|160|7472887|1213025|15|2692818|4860238|364069|44699297096|1799.7480690479279|3|3|0|1618124|1731|8913683|1149|873637|8731|8038897|0|15727493|9046827|0|15987034|84739915|84.1283448384801172|18537848|18426702|9039590|9039636|0|0|0|0|0|||0|0|28817802.298000008|26871618.597000003|1139598.93|3546|0|0|0|360|360|360|360|1765|1765
1494|20220427-fpw|i5|1650994058|1650995858|16|16|16|1000|rw|5010.8867|1800.2501|45778366232|31|17|0|14|29|0|40|12747|251666|138512|113154|0|20|15|1|100|17487|7438|10050|0|523337|290047|233290|0|71896|6537221|218407|3|160|7470350|1213240|15|2680109|4870503|383725|45768035840|1799.7517759799957|3|3|0|1618661|1397|9030758|913|872932|8724|8156913|0|15683187|9024579|0|15853153|85448620|84.3505670922462532|18638393|18381467|9017354|9017382|0|0|0|0|0|||0|0|28819484.001000002|26839896.997999996|1159263.094|3546|0|0|0|360|360|360|360|1765|1765
1495|20220427-fpw|i5|1650996046|1650996946|32|2|16|50|ro|124161.42|900.0473|1104|99|76|0|23|0|0|0|4|761|0|761|0|14|0|1|0|9|0|9|0|3757|1|3756|0|4921663|6843149|214729|3|220|2697179|1194183|15|867962|1909434|3029|1104|899.6012949943542|1|1|0|59295|9|7666|592|0|0|7074|0|23366|111643122|0|23355|446849689|99.9947736834177897|111881474|111803650|0|0|0|0|0|0|0|||0|0|14412984.819|1258260.633|0|1671|0|0|0|181|181|181|181|824|824
1496|20220427-fpw|i5|1650997006|1650997906|32|2|16|50|ro|124033.76|900.0389|0|99|76|0|23|0|0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|24|16|8|0|4916021|6841496|215182|3|220|2702419|1194438|15|1624001|1158999|98|0|899.2813529968262|2|2|0|0|0|0|0|0|0|0|0|0|111528032|0|0|446407460|100.0000000000000000|111706361|111685727|0|0|0|0|0|0|0|||0|0|14412487.447|1264628.013|0|1662|0|0|0|181|181|181|181|823|823
1497|20220427-fpw|i5|1650997966|1650998868|32|2|16|50|ro|123432.836|901.7659|0|99|76|0|23|0|0|1|0|0|0|0|0|1|0|0|0|1|0|1|0|86|0|86|0|4889485|6840215|216347|3|220|2727695|1195925|15|1624475|1184898|696|0|899.6744999885559|1|1|0|0|0|0|0|0|0|0|0|0|111009842|0|0|444334700|100.0000000000000000|111188171|111167537|0|0|0|0|0|0|0|||0|0|14415395.901999995|1255713.7060000002|0|1662|0|0|0|181|181|181|181|823|823
1498|20220427-fpw|i5|1650998928|1651000728|32|2|16|50|rw|18440.074|1800.0664|11035976824|83|58|0|25|3|0|14|4073|25878|1795|24083|0|7|0|0|100|26031|402|25629|0|57451|3597|53854|0|942968|6573091|221183|3|218|6669712|1196485|15|2302945|4448880|19511|11033333480|1799.5168600082397|2|2|0|1079745|46|148637|48447|47183|130|53007|0|54150|33184132|0|250305|368457356|99.9321128833284535|67178957|66713073|33176826|33177038|0|0|0|0|0|||0|0|28814478.772000007|17756609.549|7843911.067|3538|0|0|0|360|360|360|360|1761|1761
1499|20220427-fpw|i5|1651000788|1651002588|32|2|16|50|rw|17770.635|1800.0662|11315658336|81|57|0|24|3|0|15|4494|26502|4840|21662|0|6|0|0|100|24804|1103|23700|0|56043|9734|46309|0|70537|6553611|220837|3|209|7542622|1196221|15|3243247|4381469|22520|11314151176|1799.6797151565552|3|3|0|1619332|66|195633|68952|52533|88|74148|0|51039|31986844|0|233403|353680232|99.9340508596115547|64396924|64314458|31979565|31979717|0|0|0|0|0|||0|0|28820778.819999993|18071103.928|7535678.76|3540|0|0|0|360|360|360|360|1762|1762
1500|20220427-fpw|i5|1651002648|1651004449|32|2|16|50|rw|17830.957|1800.6501|10600984736|81|57|0|24|3|0|15|4503|26590|5097|21493|0|6|1|0|100|24824|1109|23715|0|56681|10581|46100|0|70647|6553227|221208|3|190|7540802|1196248|15|3693059|3929844|20990|10600984536|1800.0154299736023|3|3|0|1619270|73|210344|69161|53842|56|87341|0|51207|32099207|0|197054|354797891|99.9444910405696059|64616678|64538434|32091934|32092074|0|0|0|0|0|||0|0|28824653.266000003|18141150.735|7482459.932000002|3540|0|0|0|360|360|360|360|1762|1762
1501|20220427-fpw|i5|1651004566|1651005466|32|2|16|250|ro|83749.34|900.0451|1264|99|63|0|36|0|0|1|98|1260|737|523|0|2|0|0|1|105|96|9|0|4190|1545|2645|0|182311|6549459|224708|3|232|7426248|1194244|15|4843342|2663495|577|1264|898.9929230213165|1|1|0|1|37|5117|0|154|0|4963|0|77670412|75271331|0|77649984|223729543|74.2351496888506299|75507702|75428454|0|0|0|0|0|0|0|||0|0|14415311.204|3173707.504|0|1635|0|0|0|181|181|181|181|806|806
